Index,EntryIndex,Timestamp,ServingCellID,NeighborCellID,Neighbor_Avg_RSRP,Neighbor_Avg_RSRQ,Neighbor_Avg_SINR
7,244,80 04:21:33.572,14,15,0,0,0
8,244,80 04:21:33.572,14,2,0,0,0
9,244,80 04:21:33.572,14,7,0,0,0
10,244,80 04:21:33.572,14,3,0,0,0
11,244,80 04:21:33.572,14,12,0,0,0
1,245,80 04:21:33.572,14,9,0,0,0.3333333333333333
2,245,80 04:21:33.572,14,10,0,0,0
3,245,80 04:21:33.572,14,13,0,0,0
4,245,80 04:21:33.572,14,4,0,0,0
5,245,80 04:21:33.572,14,7,0,0,0
6,245,80 04:21:33.572,14,3,0,0,0
7,245,80 04:21:33.572,14,12,0,0,0
8,245,80 04:21:33.572,14,2,0,0,0
9,245,80 04:21:33.572,14,6,0,0,1.5
10,245,80 04:21:33.572,14,5,0,0,0
11,245,80 04:21:33.572,14,15,0,0,0
1,246,80 04:21:33.572,15,3,0,0,11
2,246,80 04:21:33.572,15,7,0,0,0
3,246,80 04:21:33.572,15,4,0,0,0
4,246,80 04:21:33.572,15,8,0,0,0
5,246,80 04:21:33.572,15,11,0,0,0
6,246,80 04:21:33.572,15,9,0,0,0
7,246,80 04:21:33.572,15,5,0,0,0
8,246,80 04:21:33.572,15,13,0,0,0
1,247,80 04:21:33.572,15,3,0,0,20
2,247,80 04:21:33.572,15,7,0,0,1
3,247,80 04:21:33.572,15,8,0,0,0
4,247,80 04:21:33.572,15,11,0,0,0
5,247,80 04:21:33.572,15,4,0,0,0
6,247,80 04:21:33.572,15,5,0,0,0
7,247,80 04:21:33.572,15,9,0,0,0
8,247,80 04:21:33.572,15,13,0,0,0
1,249,80 04:21:33.573,13,5,0,0,14.5
2,249,80 04:21:33.573,13,6,0,0,6
3,249,80 04:21:33.573,13,8,0,0,0.3333333333333333
4,249,80 04:21:33.573,13,4,0,0,0
5,249,80 04:21:33.573,13,15,0,0,0
6,249,80 04:21:33.573,13,10,0,0,0
7,249,80 04:21:33.573,13,11,0,0,0
8,249,80 04:21:33.573,13,9,0,0,3.25
9,249,80 04:21:33.573,13,14,0,0,0
10,249,80 04:21:33.573,13,2,0,0,6.666666666666667
11,249,80 04:21:33.573,13,3,0,0,0
12,249,80 04:21:33.573,13,7,0,0,7
1,250,80 04:21:33.573,9,5,0,0,10.666666666666666
2,250,80 04:21:33.573,9,14,0,0,1
3,250,80 04:21:33.573,9,6,0,0,0
4,250,80 04:21:33.573,9,2,0,0,6
5,250,80 04:21:33.573,9,13,0,0,0
6,250,80 04:21:33.573,9,8,0,0,0
7,250,80 04:21:33.573,9,12,0,0,0
8,250,80 04:21:33.573,9,10,0,0,0
9,250,80 04:21:33.573,9,7,0,0,0
10,250,80 04:21:33.573,9,15,0,0,0
11,250,80 04:21:33.573,9,11,0,0,0
12,250,80 04:21:33.573,9,3,0,0,0
13,250,80 04:21:33.573,9,4,0,0,0
1,251,80 04:21:33.573,15,3,0,0,18
2,251,80 04:21:33.573,15,4,0,0,1
3,251,80 04:21:33.573,15,7,0,0,0
4,251,80 04:21:33.573,15,11,0,0,0
5,251,80 04:21:33.573,15,5,0,0,0
6,251,80 04:21:33.573,15,8,0,0,0
7,251,80 04:21:33.573,15,9,0,0,0
8,251,80 04:21:33.573,15,2,0,0,0
1,252,80 04:21:33.573,8,3,0,0,7.333333333333333
2,252,80 04:21:33.573,8,11,0,0,0.25
3,252,80 04:21:33.573,8,9,0,0,2.6666666666666665
4,252,80 04:21:33.573,8,12,0,0,0
5,252,80 04:21:33.573,8,7,0,0,0
6,252,80 04:21:33.573,8,15,0,0,0.3333333333333333
7,252,80 04:21:33.573,8,5,0,0,2.5
8,252,80 04:21:33.573,8,6,0,0,0
9,252,80 04:21:33.573,8,10,0,0,0
10,252,80 04:21:33.573,8,2,0,0,1
11,252,80 04:21:33.573,8,4,0,0,0
12,252,80 04:21:33.573,8,13,0,0,11
1,253,80 04:21:33.574,15,3,0,0,19
2,253,80 04:21:33.574,15,7,0,0,1
3,253,80 04:21:33.574,15,4,0,0,0
4,253,80 04:21:33.574,15,8,0,0,0
5,253,80 04:21:33.574,15,9,0,0,0
6,253,80 04:21:33.574,15,11,0,0,0
7,253,80 04:21:33.574,15,5,0,0,0
8,253,80 04:21:33.574,15,12,0,0,0
1,254,80 04:21:33.574,9,13,0,0,0.3333333333333333
2,254,80 04:21:33.574,9,2,0,0,2.6666666666666665
3,254,80 04:21:33.574,9,7,0,0,0
4,254,80 04:21:33.574,9,14,0,0,5.5
5,254,80 04:21:33.574,9,15,0,0,0
6,254,80 04:21:33.574,9,6,0,0,0
7,254,80 04:21:33.574,9,5,0,0,11
8,254,80 04:21:33.574,9,11,0,0,0
9,254,80 04:21:33.574,9,12,0,0,0
10,254,80 04:21:33.574,9,8,0,0,0
11,254,80 04:21:33.574,9,4,0,0,0
12,254,80 04:21:33.574,9,10,0,0,0
13,254,80 04:21:33.574,9,3,0,0,0
1,256,80 04:21:33.575,8,3,0,0,10.333333333333334
2,256,80 04:21:33.575,8,9,0,0,4
3,256,80 04:21:33.575,8,15,0,0,12
4,256,80 04:21:33.575,8,5,0,0,2.5
5,256,80 04:21:33.575,8,2,0,0,2
6,256,80 04:21:33.575,8,12,0,0,0
7,256,80 04:21:33.575,8,4,0,0,0
8,256,80 04:21:33.575,8,11,0,0,4.75
9,256,80 04:21:33.575,8,13,0,0,2
10,256,80 04:21:33.575,8,14,0,0,0
11,256,80 04:21:33.575,8,10,0,0,0
12,256,80 04:21:33.575,8,6,0,0,0
13,256,80 04:21:33.575,8,7,0,0,0
1,257,80 04:21:33.575,8,3,0,0,6.666666666666667
2,257,80 04:21:33.575,8,9,0,0,6
3,257,80 04:21:33.575,8,11,0,0,0.5
4,257,80 04:21:33.575,8,12,0,0,0
5,257,80 04:21:33.575,8,2,0,0,3.6666666666666665
6,257,80 04:21:33.575,8,15,0,0,0
7,257,80 04:21:33.575,8,5,0,0,7
8,257,80 04:21:33.575,8,7,0,0,0
9,257,80 04:21:33.575,8,13,0,0,0
10,257,80 04:21:33.575,8,10,0,0,0
11,257,80 04:21:33.575,8,4,0,0,0
1,258,80 04:21:33.576,8,3,0,0,8
2,258,80 04:21:33.576,8,15,0,0,10
3,258,80 04:21:33.576,8,11,0,0,5.5
4,258,80 04:21:33.576,8,9,0,0,2.6666666666666665
5,258,80 04:21:33.576,8,12,0,0,0
6,258,80 04:21:33.576,8,7,0,0,0
7,258,80 04:21:33.576,8,2,0,0,3
8,258,80 04:21:33.576,8,5,0,0,5.666666666666667
9,258,80 04:21:33.576,8,4,0,0,0
10,258,80 04:21:33.576,8,13,0,0,0
11,258,80 04:21:33.576,8,14,0,0,0
1,259,80 04:21:33.578,12,7,0,0,9
2,259,80 04:21:33.578,12,10,0,0,4.666666666666667
3,259,80 04:21:33.578,12,4,0,0,6.333333333333333
4,259,80 04:21:33.578,12,5,0,0,0
5,259,80 04:21:33.578,12,14,0,0,0
6,259,80 04:21:33.578,12,11,0,0,0
7,259,80 04:21:33.578,12,15,0,0,0
8,259,80 04:21:33.578,12,3,0,0,0
9,259,80 04:21:33.578,12,8,0,0,0
10,259,80 04:21:33.578,12,6,0,0,0
11,259,80 04:21:33.578,12,2,0,0,0
12,259,80 04:21:33.578,12,13,0,0,0
1,261,80 04:21:33.579,13,5,0,0,14.25
2,261,80 04:21:33.579,13,9,0,0,1.6666666666666667
3,261,80 04:21:33.579,13,14,0,0,0
4,261,80 04:21:33.579,13,2,0,0,0
5,261,80 04:21:33.579,13,7,0,0,0
6,261,80 04:21:33.579,13,11,0,0,0
7,261,80 04:21:33.579,13,10,0,0,0
8,261,80 04:21:33.579,13,4,0,0,0
9,261,80 04:21:33.579,13,6,0,0,2.3333333333333335
10,261,80 04:21:33.579,13,8,0,0,0
11,261,80 04:21:33.579,13,15,0,0,0
12,261,80 04:21:33.579,13,12,0,0,0
13,261,80 04:21:33.579,13,3,0,0,0
1,262,80 04:21:33.579,13,5,0,0,17
2,262,80 04:21:33.579,13,8,0,0,2.5
3,262,80 04:21:33.579,13,6,0,0,1.6666666666666667
4,262,80 04:21:33.579,13,7,0,0,0
5,262,80 04:21:33.579,13,4,0,0,0
6,262,80 04:21:33.579,13,15,0,0,0
7,262,80 04:21:33.579,13,10,0,0,0
8,262,80 04:21:33.579,13,11,0,0,0
9,262,80 04:21:33.579,13,9,0,0,0
10,262,80 04:21:33.579,13,2,0,0,0
11,262,80 04:21:33.579,13,3,0,0,0
12,262,80 04:21:33.579,13,14,0,0,0
1,263,80 04:21:33.579,14,6,0,0,5.5
2,263,80 04:21:33.579,14,10,0,0,0
3,263,80 04:21:33.579,14,2,0,0,0
4,263,80 04:21:33.579,14,5,0,0,0
5,263,80 04:21:33.579,14,4,0,0,0
6,263,80 04:21:33.579,14,13,0,0,4.5
7,263,80 04:21:33.579,14,9,0,0,0
8,263,80 04:21:33.579,14,8,0,0,0
9,263,80 04:21:33.579,14,3,0,0,0
10,263,80 04:21:33.579,14,12,0,0,0
11,263,80 04:21:33.579,14,15,0,0,0
1,265,80 04:21:33.580,7,12,0,0,5.333333333333333
2,265,80 04:21:33.580,7,2,0,0,4
3,265,80 04:21:33.580,7,15,0,0,4
4,265,80 04:21:33.580,7,6,0,0,0
5,265,80 04:21:33.580,7,4,0,0,5.333333333333333
6,265,80 04:21:33.580,7,10,0,0,0
7,265,80 04:21:33.580,7,3,0,0,7.5
8,265,80 04:21:33.580,7,8,0,0,0
9,265,80 04:21:33.580,7,11,0,0,6
10,265,80 04:21:33.580,7,9,0,0,0
11,265,80 04:21:33.580,7,5,0,0,7
12,265,80 04:21:33.580,7,14,0,0,0
1,266,80 04:21:33.580,14,9,0,0,0
2,266,80 04:21:33.580,14,2,0,0,0
3,266,80 04:21:33.580,14,3,0,0,0
4,266,80 04:21:33.580,14,5,0,0,0
5,266,80 04:21:33.580,14,10,0,0,0
6,266,80 04:21:33.580,14,6,0,0,5.666666666666667
7,266,80 04:21:33.580,14,4,0,0,0
8,266,80 04:21:33.580,14,12,0,0,0
9,266,80 04:21:33.580,14,13,0,0,4.5
10,266,80 04:21:33.580,14,15,0,0,0
11,266,80 04:21:33.580,14,7,0,0,0
1,267,80 04:21:33.580,12,7,0,0,15
2,267,80 04:21:33.580,12,5,0,0,0
3,267,80 04:21:33.580,12,10,0,0,3.75
4,267,80 04:21:33.580,12,4,0,0,13.5
5,267,80 04:21:33.580,12,2,0,0,0
6,267,80 04:21:33.580,12,14,0,0,0
7,267,80 04:21:33.580,12,6,0,0,1.25
8,267,80 04:21:33.580,12,3,0,0,0
9,267,80 04:21:33.580,12,11,0,0,0
10,267,80 04:21:33.580,12,9,0,0,0
11,267,80 04:21:33.580,12,8,0,0,0
12,267,80 04:21:33.580,12,13,0,0,0
1,268,80 04:21:33.580,9,5,0,0,13
2,268,80 04:21:33.580,9,13,0,0,0.5
3,268,80 04:21:33.580,9,14,0,0,4.666666666666667
4,268,80 04:21:33.580,9,6,0,0,0.75
5,268,80 04:21:33.580,9,2,0,0,2.5
6,268,80 04:21:33.580,9,3,0,0,0
7,268,80 04:21:33.580,9,7,0,0,0
8,268,80 04:21:33.580,9,8,0,0,0
9,268,80 04:21:33.580,9,11,0,0,0
10,268,80 04:21:33.580,9,15,0,0,0
11,268,80 04:21:33.580,9,10,0,0,0
12,268,80 04:21:33.580,9,4,0,0,0
1,269,80 04:21:33.581,14,9,0,0,0
2,269,80 04:21:33.581,14,3,0,0,0
3,269,80 04:21:33.581,14,2,0,0,0
4,269,80 04:21:33.581,14,12,0,0,0
5,269,80 04:21:33.581,14,5,0,0,0
6,269,80 04:21:33.581,14,4,0,0,0
7,269,80 04:21:33.581,14,10,0,0,0
8,269,80 04:21:33.581,14,8,0,0,0
9,269,80 04:21:33.581,14,6,0,0,3.5
10,269,80 04:21:33.581,14,13,0,0,1
11,269,80 04:21:33.581,14,15,0,0,0
1,270,80 04:21:33.581,7,3,0,0,6.25
2,270,80 04:21:33.581,7,2,0,0,2
3,270,80 04:21:33.581,7,4,0,0,5.333333333333333
4,270,80 04:21:33.581,7,12,0,0,3.6666666666666665
5,270,80 04:21:33.581,7,11,0,0,6.666666666666667
6,270,80 04:21:33.581,7,8,0,0,0
7,270,80 04:21:33.581,7,9,0,0,0
8,270,80 04:21:33.581,7,14,0,0,0
9,270,80 04:21:33.581,7,15,0,0,5
10,270,80 04:21:33.581,7,6,0,0,0
11,270,80 04:21:33.581,7,10,0,0,0
12,270,80 04:21:33.581,7,5,0,0,0
1,271,80 04:21:33.581,8,5,0,0,8.666666666666666
2,271,80 04:21:33.581,8,11,0,0,3.6666666666666665
3,271,80 04:21:33.581,8,9,0,0,2.6666666666666665
4,271,80 04:21:33.581,8,2,0,0,0
5,271,80 04:21:33.581,8,13,0,0,0
6,271,80 04:21:33.581,8,4,0,0,0
7,271,80 04:21:33.581,8,12,0,0,0
8,271,80 04:21:33.581,8,3,0,0,9.666666666666666
9,271,80 04:21:33.581,8,15,0,0,0
10,271,80 04:21:33.581,8,14,0,0,0
11,271,80 04:21:33.581,8,7,0,0,0
1,272,80 04:21:33.581,13,9,0,0,13
2,272,80 04:21:33.581,13,5,0,0,13.25
3,272,80 04:21:33.581,13,2,0,0,0
4,272,80 04:21:33.581,13,6,0,0,1.6666666666666667
5,272,80 04:21:33.581,13,7,0,0,0
6,272,80 04:21:33.581,13,14,0,0,0
7,272,80 04:21:33.581,13,10,0,0,0
8,272,80 04:21:33.581,13,3,0,0,0
9,272,80 04:21:33.581,13,11,0,0,0
10,272,80 04:21:33.581,13,4,0,0,0
11,272,80 04:21:33.581,13,15,0,0,0
12,272,80 04:21:33.581,13,8,0,0,4.5
